# Average CO2 over dt = 1.5 hour time span at every time point with interval 0.1 hour
4.038598464944651028e+02,3.917239645953756622e+02,3.971992373393803177e+02,3.996845775602411095e+02,3.936867490829051803e+02,4.157654133533372942e+02,4.033240171821314561e+02,3.989632101063839400e+02,3.978648716838112591e+02,4.051552316076289344e+02,4.027434860452864882e+02,4.002225177342511415e+02,4.042823584905669350e+02,4.136771141998500525e+02,3.878312977941176882e+02,4.035617849544071305e+02,4.066813787772306910e+02,4.069035398773010002e+02,3.986815309869935504e+02
4.036491227810653868e+02,3.916724598117307892e+02,3.971221598793363796e+02,3.994597176204817401e+02,3.937289544787074647e+02,4.156907058383222875e+02,4.032123562585972536e+02,3.990487591901979840e+02,3.976256169749723881e+02,4.054418341516631017e+02,4.030351550913832170e+02,4.001655991516438462e+02,4.040388006042301186e+02,4.137909123595504752e+02,3.877746985998523996e+02,4.032828524714826131e+02,4.066259587123857955e+02,4.065374762269944426e+02,3.989259257274124479e+02
4.035113444444446600e+02,3.914256572668112995e+02,3.973252006033180805e+02,3.992009286786788493e+02,3.936350307917886084e+02,4.157537946228518422e+02,4.031826719394773590e+02,3.990568774640390188e+02,3.973952306855279062e+02,4.055965997813003696e+02,4.033193678160917557e+02,3.999976208355369067e+02,4.036915094339627217e+02,4.137544150375940717e+02,3.878296880058867373e+02,4.029620083905414845e+02,4.066719972086528401e+02,4.063306035276078774e+02,3.990828563748083866e+02
4.033832509252407590e+02,3.910279306358382883e+02,3.973784709871891891e+02,3.990793663663665711e+02,3.937544240645631248e+02,4.160820731343277430e+02,4.029579352170916309e+02,3.992790516506927361e+02,3.969586964091407140e+02,4.055910671764056588e+02,4.035663349081361275e+02,4.001898603057458672e+02,4.032372535849062842e+02,4.135687653673164164e+02,3.877905854197350095e+02,4.026615763358778963e+02,4.065560447239693076e+02,4.061514377880188249e+02,3.991140183767231520e+02
4.034877967359052491e+02,3.905681009372751191e+02,3.973215128205126234e+02,3.991227906626506865e+02,3.939034239529751744e+02,4.160541879194623789e+02,4.028483063623790486e+02,3.994369293680300643e+02,3.967362835415539735e+02,4.059939302832237900e+02,4.036961061571126947e+02,4.002368717813980084e+02,4.030426367069491675e+02,4.134385703592815844e+02,3.877566610294115890e+02,4.026674226646248940e+02,4.063680668989552487e+02,4.058082086220172755e+02,3.992363631498473637e+02
4.036327586715869984e+02,3.902955850144096530e+02,3.973256203773582342e+02,3.993410135338346549e+02,3.940372169117644603e+02,4.158638712574845044e+02,4.029173591160225101e+02,3.993626359765837037e+02,3.963052759934678306e+02,4.061966681222702960e+02,4.038250544217683569e+02,4.002989139841694168e+02,4.028840068027215011e+02,4.132794789789786023e+02,3.879025473220835920e+02,4.026929479724559542e+02,4.064030685314690459e+02,4.054526201074447727e+02,3.992628393267027604e+02
4.037855184638108312e+02,3.897943988480921576e+02,3.974785364936039400e+02,3.994612426966294265e+02,3.938746033848416346e+02,4.158117043413174088e+02,4.030322434119286186e+02,3.993008223052295875e+02,3.959053978142077881e+02,4.062260399780938087e+02,4.035940144702841508e+02,4.004234444444450673e+02,4.029629493957706359e+02,4.131292603150783975e+02,3.878412085798814246e+02,4.026511188118812470e+02,4.065803156424578333e+02,4.049312084291190104e+02,3.994819443173155946e+02
4.038439874260354827e+02,3.893990151187907145e+02,3.974388894736838438e+02,3.993070029850747460e+02,3.938352230428360485e+02,4.159571194029851995e+02,4.029264927032668311e+02,3.991996983957220664e+02,3.955699989094876514e+02,4.062417989041091460e+02,4.033901941998960297e+02,4.004850074191842282e+02,4.028615699168559559e+02,4.130307503748123850e+02,3.878018080959516283e+02,4.023965099085365864e+02,4.066030658807206919e+02,4.044368551724138001e+02,3.997307725190841552e+02
4.037773549815497063e+02,3.891145028860024695e+02,3.974967107438010885e+02,3.991751300448431721e+02,3.937695365853658132e+02,4.159887170513771935e+02,4.028189109255396829e+02,3.989206998403403190e+02,3.949767509495391096e+02,4.062396765027319248e+02,4.033221835774058377e+02,4.003280711252657511e+02,4.028889864048342133e+02,4.129048706766915302e+02,3.877045152870988431e+02,4.023954584920029447e+02,4.067662976519331437e+02,4.038701226993863997e+02,3.999231703590529605e+02
4.035580890360558897e+02,3.888803203463203317e+02,3.975574511278193199e+02,3.992202010502626877e+02,3.936027690036901276e+02,4.160107628252787322e+02,4.027328337969402128e+02,3.986761109930957332e+02,3.945858508676794827e+02,4.062911779475975891e+02,4.031942188976378816e+02,4.001029352785146784e+02,4.027851816126605513e+02,4.126892344102176367e+02,3.876809686800891654e+02,4.022953188736680090e+02,4.068614850382739405e+02,4.032943072196618459e+02,3.999323120243531093e+02
4.033789263080324190e+02,3.886706637744031809e+02,3.977678701201201648e+02,3.990750613772459587e+02,3.934007570162483489e+02,4.157417602078695040e+02,4.028093676880228600e+02,3.984724374001061165e+02,3.942948871934607382e+02,4.059764529025188153e+02,4.029444033092036648e+02,3.999777533227005506e+02,4.026731588502274235e+02,4.124460962406012072e+02,3.872314171597629411e+02,4.022931993911716404e+02,4.068028434661073334e+02,4.027749064417176896e+02,3.999448789032750824e+02
4.031483072955048783e+02,3.885016198406950139e+02,3.978610502625658114e+02,3.990738016405670123e+02,3.931875961538462434e+02,4.154358582034150800e+02,4.027640864714090867e+02,3.981730363247856417e+02,3.939913719279082898e+02,4.058335655512882454e+02,4.027275051177072669e+02,3.996249471999997240e+02,4.022699727891161956e+02,4.122561019490252079e+02,3.870582010309276484e+02,4.023989139375471495e+02,4.066920834502102480e+02,4.024418075442647478e+02,4.000540266565118941e+02
4.031970095658576838e+02,3.882593637681156338e+02,3.978394466966971663e+02,3.991264480955938438e+02,3.930582841246290968e+02,4.153109814264486772e+02,4.026939735006981209e+02,3.979707039999989888e+02,3.934902341356674924e+02,4.056689808638592467e+02,4.024941796592668766e+02,3.994466301806584738e+02,4.018812666666672726e+02,4.119996309077268393e+02,3.869091261922227432e+02,4.025910297256093031e+02,4.063375669236157819e+02,4.023187756360834442e+02,4.000253046458490758e+02
4.031872707263389657e+02,3.882301655773420066e+02,3.978119850074965029e+02,3.989063036649216656e+02,3.931329133974831507e+02,4.150936361607143112e+02,4.029800924895695289e+02,3.979404297872331426e+02,3.932783293413173737e+02,4.053279759825318820e+02,4.023193680083638242e+02,3.996272722457621285e+02,4.017168000000003758e+02,4.117542419475653332e+02,3.872184631268434032e+02,4.026837981721243978e+02,4.062138401953946527e+02,4.021443081081083051e+02,4.000964889397403681e+02
4.030051414956012081e+02,3.878465902828136791e+02,3.976486556639165428e+02,3.986312884902847031e+02,3.931343994082835707e+02,4.147319687732345415e+02,4.033005525400149622e+02,3.975934719999995650e+02,3.929301977124185896e+02,4.050108675749310123e+02,4.021593422152561175e+02,3.997550944591023381e+02,4.012981966842510815e+02,4.117628893871444120e+02,3.872747594374537812e+02,4.027304789915966694e+02,4.058551739431740089e+02,4.016813480278422048e+02,4.000306651376145055e+02
4.029719376832841249e+02,3.876034446053585043e+02,3.973152192192196139e+02,3.983162149812736743e+02,3.931997979274611339e+02,4.145166049107144772e+02,4.034073553546597282e+02,3.972253345784415615e+02,3.929255179738563015e+02,4.046560905619198252e+02,4.018621831941548521e+02,3.995246710735056013e+02,4.008155116104874764e+02,4.118212710978338578e+02,3.871800862831860286e+02,4.028642126524390505e+02,4.055273632538569473e+02,4.013692963537625928e+02,3.998404569687738217e+02
4.029706453744492478e+02,3.875549711191334836e+02,3.971604001501504513e+02,3.981286566716643733e+02,3.930388212703103932e+02,4.140386241610740399e+02,4.034877489539757107e+02,3.970076895999997646e+02,3.927268021739129722e+02,4.044925562227064688e+02,4.017104284965951706e+02,3.993605962962957392e+02,4.003908009015784160e+02,4.116909962825279763e+02,3.873519829755738897e+02,4.030229176201379460e+02,4.052598802521004018e+02,4.010979138867339771e+02,3.996807532368620741e+02
4.029872913616397341e+02,3.874744849137932192e+02,3.968295731432862681e+02,3.979393786626598626e+02,3.931003831360946492e+02,4.138016171641787651e+02,4.039162482517488115e+02,3.967179925333334722e+02,3.923807365562191762e+02,4.037847501366859433e+02,4.014052583682009185e+02,3.990994069767439782e+02,4.002731234010539652e+02,4.114021260253542209e+02,3.875195665930832547e+02,4.030292022900766256e+02,4.049598355493350255e+02,4.009901111111112755e+02,3.996327604881767002e+02
4.030727229532161004e+02,3.874097230989957552e+02,3.964386364317844027e+02,3.977106528614458512e+02,3.932575362962962231e+02,4.137821250930753649e+02,4.040979650349650001e+02,3.961968850881885942e+02,3.922362798690669479e+02,4.033543741794305220e+02,4.012251661474556954e+02,3.988305822784806765e+02,4.003703926149212862e+02,4.110604673590504490e+02,3.877054945135332673e+02,4.029843066361559636e+02,4.047944946921439282e+02,4.008987897990729152e+02,3.994452713414631262e+02
4.030023528122713969e+02,3.871724953471724575e+02,3.962255258814709009e+02,3.976037720090292851e+02,3.934934328136598651e+02,4.139370641312456769e+02,4.042157939733706939e+02,3.956069064671305000e+02,3.921651146914251171e+02,4.030573176341725343e+02,4.010316709844559000e+02,3.987726787974677336e+02,4.004027644845750160e+02,4.108807570579492676e+02,3.879825144124168901e+02,4.031171303353659710e+02,4.047290028188855331e+02,4.009027332305321352e+02,3.991680707224330718e+02
4.028022373995617613e+02,3.870627331902715582e+02,3.959788943028489143e+02,3.974414939759035974e+02,3.933836258351889228e+02,4.137375499254843589e+02,4.043163921568625483e+02,3.952836883671296277e+02,3.920966799345691811e+02,4.027051931072209641e+02,4.009723324648254561e+02,3.986501593059930428e+02,4.002064235116807254e+02,4.105517308550185476e+02,3.882674192364168562e+02,4.029748588863463965e+02,4.046618781006368977e+02,4.009999706790125060e+02,3.988845664122131325e+02
4.028611848064280707e+02,3.871410744985676047e+02,3.958169594594601222e+02,3.974841920480119484e+02,3.933168594795535569e+02,4.133914190902306700e+02,4.042774105263158049e+02,3.948389935863179403e+02,3.918364153511159884e+02,4.022341151315787329e+02,4.008653830897702619e+02,3.987026043089854284e+02,3.999382369811322633e+02,4.105253570898291287e+02,3.886735592727268909e+02,4.027273183549125974e+02,4.045028125894131108e+02,4.010676530139105012e+02,3.986805934401215268e+02
4.029618466033599589e+02,3.869479405017926865e+02,3.957686104868920438e+02,3.972937806160779814e+02,3.934167561338287555e+02,4.131137332339787918e+02,4.044860898328691974e+02,3.945687584000004904e+02,3.916135601524226217e+02,4.017206735921265022e+02,4.007350713910759055e+02,3.988369170603668863e+02,3.995647550866622169e+02,4.105053298892988778e+02,3.886914428152487062e+02,4.027580547528517627e+02,4.044283642241379653e+02,4.009615647149463484e+02,3.986465506473718960e+02
4.029520923076925669e+02,3.868334938980621018e+02,3.957441621823624587e+02,3.970968859714928385e+02,3.935309813988092174e+02,4.126310423791815083e+02,4.045486694619146988e+02,3.943411424745585805e+02,3.915010195652173479e+02,4.013614865753426102e+02,4.006081047420530012e+02,3.988561119285332097e+02,3.992311172932334102e+02,4.103819718100889418e+02,3.888564078171087885e+02,4.027993082191783856e+02,4.044772943692090621e+02,4.006736520061733131e+02,3.986593394355447799e+02
4.028663810572687680e+02,3.866142665229889985e+02,3.957033517138605703e+02,3.970573115615617894e+02,3.936833330855017721e+02,4.123025466070088783e+02,4.050074692737430269e+02,3.942343365436069007e+02,3.914518923327898392e+02,4.008025743280310849e+02,4.003580472481824017e+02,3.988163452820232351e+02,3.991620533033038214e+02,4.103392149187595237e+02,3.890223525925920853e+02,4.028063396656538089e+02,4.044152068718685200e+02,4.004631138461545561e+02,3.986999542682924584e+02
4.027997039764363763e+02,3.862234385334296576e+02,3.954846513011155480e+02,3.968590007496253520e+02,3.938629197622585139e+02,4.119047153502229435e+02,4.056256413119330091e+02,3.941627581594444223e+02,3.913840582788672009e+02,4.005020082191789470e+02,4.001249631933639535e+02,3.987604001057074470e+02,3.991903263473058701e+02,4.103296971935009196e+02,3.893733977941174089e+02,4.027847120060790758e+02,4.041562252707581138e+02,4.004207941403245741e+02,3.986619580152669755e+02
4.028708160412071493e+02,3.860674273381298462e+02,3.953822363907536896e+02,3.969978802395211801e+02,3.940652237918219498e+02,4.116667997021591532e+02,4.058357328671324353e+02,3.938356902844881802e+02,3.913765504637204344e+02,4.001805128908400775e+02,4.000976836682117437e+02,3.985043195767186717e+02,3.992719176029964956e+02,4.102687166051663326e+02,3.897817595588230688e+02,4.026046190114069532e+02,4.041023038156945404e+02,4.002653655913983926e+02,3.986011797410509416e+02
4.027911864406783025e+02,3.858944565685569614e+02,3.951871679104484087e+02,3.969949340823971511e+02,3.941413793615445798e+02,4.113419985119044782e+02,4.061495432357036179e+02,3.935487459634013021e+02,3.911579090410956496e+02,3.998140594386361499e+02,3.999880915601021911e+02,3.978659572784806073e+02,3.993816979010496198e+02,4.099713933579336640e+02,3.902975955555551764e+02,4.023114908675800621e+02,4.040916301075267256e+02,4.001214934665645728e+02,3.982355144817074688e+02
4.027327233259758259e+02,3.856174494949495966e+02,3.950344663677134918e+02,3.967977823485415456e+02,3.940788525925931367e+02,4.109013397769511471e+02,4.067388786610875400e+02,3.933259789757411227e+02,3.910998298800433872e+02,3.994857553600885467e+02,3.999405219185146620e+02,3.975600357518398482e+02,3.997685338855420696e+02,4.096079690265487443e+02,3.908459837877669543e+02,4.020839893778453984e+02,4.041489137681159036e+02,3.999361892720309584e+02,3.976775049429659248e+02
4.027596452328164105e+02,3.854177490987743226e+02,3.948932797307406872e+02,3.966994726591762515e+02,3.941437863501490710e+02,4.102974996293547747e+02,4.072069651810587629e+02,3.932190726587730865e+02,3.910031111111111386e+02,3.991083992332972912e+02,4.000876633970053717e+02,3.974328796636889933e+02,3.999188850488352500e+02,4.095949565537555372e+02,3.912940304380103385e+02,4.016167610015173182e+02,4.041808134005761417e+02,3.998708056618212368e+02,3.971668173515981266e+02
4.026858942307695202e+02,3.853158950395398961e+02,3.947801634328361615e+02,3.967483285821452910e+02,3.942621327893179455e+02,4.096029836916231375e+02,4.073559088378568731e+02,3.931003545945945348e+02,3.907764183114034608e+02,3.989149368825471811e+02,4.001436195097039672e+02,3.972432318229712109e+02,4.000183659638552740e+02,4.094583051470587520e+02,3.916436007380073079e+02,4.013689573820391843e+02,4.040354176300575091e+02,3.996829679633869432e+02,3.965522939832442262e+02
4.026807627494461599e+02,3.854222008608326178e+02,3.945622347242923524e+02,3.964885971492871022e+02,3.944660445434302005e+02,4.089379591381871251e+02,4.076232896935933923e+02,3.930217789815816900e+02,3.904979348659005609e+02,3.984873331497803406e+02,3.998091056373792185e+02,3.969746224219983333e+02,4.002192782805429374e+02,4.092804235033256646e+02,3.919204416058395282e+02,4.011738608365012624e+02,4.040055258181819227e+02,3.996345987795577344e+02,3.961918615969579491e+02
4.028033036109065961e+02,3.854937624190068277e+02,3.942011638123604484e+02,3.961691642910723772e+02,3.945926505934721717e+02,4.085160936802977290e+02,4.078732717770034810e+02,3.929329053542452925e+02,3.903038951701426527e+02,3.980732860286031496e+02,3.993234657534245002e+02,3.969674920802531233e+02,4.004944359939758556e+02,4.090261694915249677e+02,3.921764981522543394e+02,4.010029234848479973e+02,4.039619100797681313e+02,3.995419901065447448e+02,3.959196001517449304e+02
4.029449526627219029e+02,3.857361902017292437e+02,3.938642074349444329e+02,3.957284241741737674e+02,3.947793501483680529e+02,4.077550952380952367e+02,4.081365024356295521e+02,3.926615035230348667e+02,3.900252061403508037e+02,3.977222073707373511e+02,3.986192158456066181e+02,3.965398448548809256e+02,4.007041629129128069e+02,4.090553291420118853e+02,3.924125857677905174e+02,4.006760483749046671e+02,4.040087307968419168e+02,3.994032397260270955e+02,3.957873125948407278e+02
4.028806762749446762e+02,3.860265173410406874e+02,3.937087182156134872e+02,3.951571290082022756e+02,3.949188903703702636e+02,4.072356545048399425e+02,4.080621564673160151e+02,3.924575595882985226e+02,3.896186004378762391e+02,3.973396389653277083e+02,3.981754178952718917e+02,3.962289593667546228e+02,4.006672068965519884e+02,4.090659321033206766e+02,3.923967921686751765e+02,4.000467049056599080e+02,4.039825559566789934e+02,3.991567776934749645e+02,3.954759681093395329e+02
4.028011955555562622e+02,3.860455860331173881e+02,3.935080141474314246e+02,3.945771249065069810e+02,3.950054724702378053e+02,4.070937884187081295e+02,4.082183702928870730e+02,3.923423190682555628e+02,3.892672006578947617e+02,3.969810005500551711e+02,3.976677460398569224e+02,3.959070499474240137e+02,4.006688791291292659e+02,4.091228405904053034e+02,3.922144178544640454e+02,3.994432643504528073e+02,4.039626479076478063e+02,3.990228685410335174e+02,3.951906828897339210e+02
4.026546735905046148e+02,3.863004733044732006e+02,3.935519404318690135e+02,3.941281135175503323e+02,3.951197133333329816e+02,4.068672646404747297e+02,4.082930013898545099e+02,3.922097410617552100e+02,3.890022150301699071e+02,3.968863893465132264e+02,3.976219540112409732e+02,3.957479426013691182e+02,4.005793983433737253e+02,4.092088134715024808e+02,3.920937379718732814e+02,3.990868424242416950e+02,4.036738682505398970e+02,3.991422479087453326e+02,3.948518463302754071e+02
4.023360563798220824e+02,3.864464215473607851e+02,3.937048949329360426e+02,3.938012453253554668e+02,3.951577146034099997e+02,4.064477861915369772e+02,4.083598723108956392e+02,3.920265551948050415e+02,3.886576535087720004e+02,3.966909555921056381e+02,3.972984300306425212e+02,3.955160600632241312e+02,4.004766646616543539e+02,4.092816309171595890e+02,3.921432010271461195e+02,3.988150501138943014e+02,4.035177922077922972e+02,3.993581519756841658e+02,3.945391666666670858e+02
4.022486193308549787e+02,3.865576102675343009e+02,3.938882847583643070e+02,3.933850104477615446e+02,3.950482632743364775e+02,4.058547035661223390e+02,4.083824722607493527e+02,3.919595637547477054e+02,3.886045446035242890e+02,3.965782960924603344e+02,3.970678622087125405e+02,3.952735864424587362e+02,4.004634792765635893e+02,4.093853431734314086e+02,3.923092171979246814e+02,3.982944636363628774e+02,4.032350100864552473e+02,3.997448733889312962e+02,3.942240244461425505e+02
4.023547158836684048e+02,3.865480535455861286e+02,3.938563291233285781e+02,3.928737169529505877e+02,3.953037346637104292e+02,4.052912133829000823e+02,4.084533583855253482e+02,3.917532682926830034e+02,3.884199950385889224e+02,3.967306542056073795e+02,3.967651891204872641e+02,3.952646017838401917e+02,4.004387347400149793e+02,4.093785229289939593e+02,3.923932734724293141e+02,3.978097352048549169e+02,4.026968014336916326e+02,4.000358926681782350e+02,3.941720934865905974e+02
4.023405807892772259e+02,3.866089797979797140e+02,3.937117635687732786e+02,3.923589222139123081e+02,3.956118229629629468e+02,4.050545677083340479e+02,4.084991554476058013e+02,3.915892396963125179e+02,3.880176236203090525e+02,3.970709791323445756e+02,3.963318303616907201e+02,3.951062016762704729e+02,4.002720795795792696e+02,4.093489662013221846e+02,3.929777644411101960e+02,3.973128799392090400e+02,4.024931252684318110e+02,4.001593502269288933e+02,3.941395849923435435e+02
4.022039226765797935e+02,3.867716305916307533e+02,3.938853221974762278e+02,3.917516436609158177e+02,3.959024088888887718e+02,4.049029791511545682e+02,4.083164594594598498e+02,3.916209880823407730e+02,3.876583557639269770e+02,3.972745945054941785e+02,3.956817884811415524e+02,3.949205730749083045e+02,4.002515348837205806e+02,4.091502014760144448e+02,3.931421428571426873e+02,3.967939236641213938e+02,4.022761625899274236e+02,4.002209909228441802e+02,3.938526306513414852e+02
4.022635514157970533e+02,3.870128702235041374e+02,3.940648114754097264e+02,3.912201639344268074e+02,3.958121449704140673e+02,4.047431140939602869e+02,4.082864138408304484e+02,3.917038206521749544e+02,3.874371199119908056e+02,3.971978182819381686e+02,3.954241003039514908e+02,3.947855682773106309e+02,4.003431549401195753e+02,4.090976328182484849e+02,3.933046130467013199e+02,3.963902944317307515e+02,4.021083055756690214e+02,4.003015889477667315e+02,3.936195941807048371e+02
4.024729314966487550e+02,3.871700432588324361e+02,3.942521577380956046e+02,3.908420426966296759e+02,3.956914437869819494e+02,4.048756651785715803e+02,4.082596198060938377e+02,3.916197759088448720e+02,3.870180942148756458e+02,3.972488182819383269e+02,3.952385437089440074e+02,3.944047626050412418e+02,4.001702007518796904e+02,4.090122572062080053e+02,3.932779043736101130e+02,3.961678339680115073e+02,4.017052830324903425e+02,4.004515419501130395e+02,3.932178944954133613e+02
4.027488025335318298e+02,3.872775881502892048e+02,3.944380669144979379e+02,3.904666222887063896e+02,3.957261200889545876e+02,4.051082552083338442e+02,4.082094179930790574e+02,3.917061207177820847e+02,3.869742443463866266e+02,3.973901933701653206e+02,3.951053194164989009e+02,3.940371890468659331e+02,3.999848720842734906e+02,4.088599336283182311e+02,3.932762265682657130e+02,3.961036469248286949e+02,4.016191489825575900e+02,4.004476399394854980e+02,3.929119426605512331e+02
4.030086275092932055e+02,3.872243130874909411e+02,3.947490692479523204e+02,3.903953450862721297e+02,3.954592207407403635e+02,4.048924691449820443e+02,4.082187268965512317e+02,3.917565420966874399e+02,3.868036650110369123e+02,3.974617799889439311e+02,3.949198305681246097e+02,3.940152766964749844e+02,3.999291859410428742e+02,4.084014988880647934e+02,3.931723389705882710e+02,3.959699794364047420e+02,4.016290826149420923e+02,4.002060696442085828e+02,3.927777532567056369e+02
4.033262327650111274e+02,3.870757445573293012e+02,3.948655335820894834e+02,3.905170142322101583e+02,3.954437719167900696e+02,4.049339309063898895e+02,4.083602797250850927e+02,3.913463288043485591e+02,3.866387398015427266e+02,3.972281100055277534e+02,3.948204706472658927e+02,3.938943398314011120e+02,3.997982588679241758e+02,4.081711383136093332e+02,3.930618050595236355e+02,3.959693556740288045e+02,4.016387237687364404e+02,4.000285531107735437e+02,3.926381843317976745e+02
4.034439925760951837e+02,3.869052410779312368e+02,3.951833127326880231e+02,3.903128121257487351e+02,3.955764884758363564e+02,4.048086032689457170e+02,4.082136694101506009e+02,3.910546596091209040e+02,3.865915758411468346e+02,3.972799203539821065e+02,3.947907105527642102e+02,3.939814986835174864e+02,3.994410263752821493e+02,4.080538936484491614e+02,3.929315830838320380e+02,3.958441558441559209e+02,4.015242581560280541e+02,3.995747500000000514e+02,3.924619432950193527e+02
4.034333070044706915e+02,3.867132326086957050e+02,3.954243946388683071e+02,3.901352985074631761e+02,3.953427982195842105e+02,4.046183895910788237e+02,4.081527362637361307e+02,3.910828974498104458e+02,3.863868761013211497e+02,3.973819673672570616e+02,3.947984924395163944e+02,3.938059726315789817e+02,3.988220420736287224e+02,4.080418397626114029e+02,3.925705973254084142e+02,3.957513437738732591e+02,4.014879189765454726e+02,3.990157866362948766e+02,3.922416730474733413e+02
4.035432111940297091e+02,3.866800807860262807e+02,3.953728793745347048e+02,3.899702455089823729e+02,3.949313432171979343e+02,4.045091656760779983e+02,4.084564396433469255e+02,3.911528273420479422e+02,3.862061391639160206e+02,3.972603937051356411e+02,3.948655005040326387e+02,3.936250921052630929e+02,3.986896884384384521e+02,4.078711679049038139e+02,3.923590289747395445e+02,3.956229404580151368e+02,4.015523077469794089e+02,3.984862038022815796e+02,3.920025983167560071e+02
4.037553027591344517e+02,3.866062363238511921e+02,3.954798534226189872e+02,3.898564518297238806e+02,3.948031962962964485e+02,4.045901102010429895e+02,4.088053625171003773e+02,3.910016750136086898e+02,3.860397862258951136e+02,3.972346371681415462e+02,3.949311474584806660e+02,3.936406807165439545e+02,3.982916819548873377e+02,4.076000207715140391e+02,3.921393370702535321e+02,3.956042396946565418e+02,4.015958507042253700e+02,3.979731191198788451e+02,3.919030321839080671e+02
